,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
1461,7,66601,0,29,66579,0,1232,0,0,0,0,0,0,0,349,208,60,774,8098,0,0,0,7397,0,350,0,145,3,140,123,0,6106,521,0,6,0,8,0,0,48,0,0,177,0,0,4,0,0,30,0,0,32,2,471,61,25672,24703,16233,317,12,0,0,1,0,42,0,348,340,1917,839,8280,0,0,1,7266,0,341,0,204,25,141,480,0,6178,7292,0,11,0,11,0,0,46,0,0,178,0,1,3,0,0,15,0,0,33,1,493,248,34623,18612,13373,46151,19188,1135,0,134,0,54929,28230,6491,35519,22416,55494,165,10949,39842,24391,1572,702,101,34450,16930,13333,1462,433,1
1462,4,104512,0,26,104490,0,1498,2,2,0,0,0,0,9,309,123,38,1226,13865,0,0,0,13902,0,528,0,108,10,216,155,0,10565,467,0,5,0,14,0,1,81,1,8,18,1,1,0,0,0,396,2,1,28,1,401,31,43240,35230,26046,340,18,0,0,0,0,0,5,290,245,1528,1413,14160,0,0,1,14085,0,490,0,199,17,185,475,0,10523,7257,0,6,0,12,2,0,68,1,7,27,1,1,0,0,0,206,2,0,25,0,423,47,51969,29298,23249,69697,33298,1426,0,95,0,93070,48023,8466,56640,41476,85692,176,18648,55398,41054,6367,1482,215,44542,29263,24202,5360,1149,1
1463,3,98770,0,21,98752,0,1047,0,0,0,0,0,0,0,119,598,70,797,11129,0,0,0,13166,0,675,0,129,13,289,154,0,11041,605,0,11,0,9,0,0,114,0,5,2,2,2,0,1,1,24,0,3,58,0,133,119,40089,31114,27570,366,15,0,0,0,1,2,0,121,813,2004,842,11357,0,2,0,13587,25,624,0,187,27,274,342,1,11258,7320,0,10,0,8,0,3,117,0,5,1,1,3,0,1,1,14,1,2,54,0,137,182,49887,24716,24170,71912,25801,951,0,109,0,86349,48006,8361,54347,39734,83275,189,15309,51956,38942,5911,1753,211,43544,23477,25306,5128,1318,1
1464,0,95567,0,23,95544,0,829,0,0,0,0,0,0,1,445,89,39,679,10383,0,0,1,13076,0,676,0,94,8,257,134,2,10699,548,0,10,0,7,0,0,84,2,10,27,2,1,0,0,2,272,0,0,38,1,9,54,38193,33025,24349,232,12,0,0,0,0,52,1,449,64,1378,815,10585,0,1,4,13536,0,641,0,170,21,259,319,2,9991,7326,0,11,0,9,0,0,62,3,6,3828,0,3,0,0,1,142,0,0,35,1,14,83,46444,25757,23366,70676,24041,777,0,73,0,80768,46438,8664,57962,41421,76318,114,19135,49043,38668,6400,1318,138,41168,24772,23174,5333,1120,1
1465,2,78170,0,24,78148,0,1053,4,0,0,0,0,0,0,319,164,56,786,6925,0,0,0,10896,1,387,0,112,2,179,120,0,9139,604,0,4,0,9,0,0,121,1,11,2,0,0,0,0,0,25,0,1,59,0,122,105,30966,27507,19699,348,16,0,0,2,0,1,0,329,171,1759,865,7165,1,0,1,10910,1,385,0,187,14,170,302,1,9038,7361,0,12,0,9,0,1,117,0,5,3,0,0,0,0,0,37,0,2,46,0,136,115,39641,20961,17570,59846,17247,971,0,108,3,66416,38254,7993,44202,31318,64376,192,13604,42455,31005,3724,886,102,35626,20409,18442,2997,698,1
1466,2,90642,0,32,90612,0,1128,1,0,0,0,0,0,6,332,122,41,612,8187,0,0,0,14000,0,698,0,118,8,221,130,0,10816,438,0,6,0,27,0,0,143,0,10,3,0,0,0,0,1,22,1,3,53,0,176,85,37138,27629,25877,282,14,0,0,1,0,1,3,341,172,1358,636,8322,1,1,0,14315,1,638,0,166,15,232,449,0,10996,7205,0,6,0,29,0,0,134,3,5,3,0,1,0,0,0,15,1,3,42,2,169,109,45814,21875,22955,70630,18871,1049,0,94,0,80082,46753,8231,52260,40072,77176,189,13279,45673,38054,5249,1516,152,39097,23988,21705,4634,1220,1
1467,0,83642,0,31,83611,0,1016,2,0,0,0,0,0,1,371,161,68,549,7926,0,0,0,11604,0,442,0,129,4,267,129,0,9028,587,0,8,0,7,0,0,77,1,11,489,0,0,0,0,0,57,0,0,59,0,145,609,32479,29510,21653,340,18,0,0,0,41,0,1,387,203,1857,604,8404,0,0,0,11646,12,403,17,188,15,240,352,0,9009,7328,0,9,0,8,0,0,67,1,5,566,0,0,0,0,0,33,0,0,55,1,147,426,41588,22696,19358,62716,19879,927,0,120,0,72019,40365,6489,46490,33197,68899,171,14572,45560,33145,3867,939,131,38285,22517,18602,3458,780,1
1468,1,102769,0,33,102737,0,853,2,0,0,0,0,0,42,326,91,151,819,9736,0,0,0,22509,0,477,0,116,4,149,147,0,9016,531,0,4,0,5,0,0,44,0,1,2,3,0,1,0,0,19,0,1,48,0,27,48,45128,38746,18896,267,12,0,0,0,0,0,42,345,126,1108,698,9921,0,0,0,22543,0,444,0,202,14,163,260,1,8541,7201,0,8,0,3,1,0,52,4,1,2,1,0,1,0,0,17,0,1,41,1,50,88,52344,32589,17837,79880,22014,811,0,65,1,80376,36868,20607,68608,31974,88011,151,14608,66425,30300,4577,1282,186,46820,32944,18741,3311,954,3
1469,10,106172,0,18,106164,0,1267,1,0,0,0,0,0,0,341,64,68,24246,5169,0,0,0,7068,0,331,0,151,1,131,113,0,6141,552,0,4,0,7,0,0,56,2,0,4,0,0,1,2,0,15,0,1,27,0,73,42,45786,36351,24045,282,23,0,0,0,1,1,0,356,85,1503,24375,5471,2,1,0,7381,0,326,1,228,12,128,417,0,6418,7295,0,4,0,7,0,1,70,6,0,4,0,0,0,1,0,8,1,0,27,0,94,104,54923,30115,21144,91068,13823,1185,0,106,0,95168,74462,31232,83041,46043,95991,130,10061,31645,71812,2101,550,74,27207,61755,15231,1686,303,2
1470,2,95095,0,23,95074,0,1026,2,1,0,0,0,0,0,5535,139,61,416,7709,0,0,0,14236,0,416,0,156,23,134,114,0,8709,514,0,3,0,5,0,0,104,2,0,5,0,0,0,0,0,47,0,0,49,0,422,111,39457,31980,23660,351,28,3,0,0,0,0,0,5547,320,1593,483,7873,0,0,1,14444,0,388,0,235,40,132,359,0,8714,7219,0,4,0,5,0,0,112,2,0,4,0,0,0,0,0,28,0,2,46,0,415,134,48332,25909,20856,75075,18966,941,0,115,1,83258,40455,12738,58197,33922,78048,171,16878,58225,32124,3744,880,124,49500,23472,18552,2836,737,1
1471,27,67486,0,18,67495,0,1015,0,0,0,0,0,0,0,318,125,42,391,6066,1,0,1,10931,0,339,0,126,12,104,130,0,6705,496,0,17,0,10,0,0,96,0,0,5,0,0,2,0,1,25,1,0,36,0,422,94,27026,24648,15839,350,12,0,0,0,1,0,0,323,153,1322,569,6294,0,0,1,10550,0,337,1,178,74,103,344,0,6604,7244,0,18,0,13,0,1,96,0,0,5,0,1,2,0,1,12,1,0,39,0,421,153,35022,19040,13451,50982,15471,928,0,132,1,56752,30444,6912,37736,25997,54084,149,13280,40112,24980,1948,388,85,32690,17773,15233,1488,329,1
1472,28,68600,0,46,68582,0,958,1,0,0,0,0,0,0,374,47,71,373,6011,0,0,0,9290,0,335,0,126,6,138,145,0,7634,548,0,4,0,5,1,0,57,0,0,6,2,1,2,0,0,279,1,0,35,0,50,100,26209,26037,16382,329,34,1,0,0,0,0,0,380,82,1233,429,6803,0,0,0,9410,0,328,0,198,59,135,327,0,7745,7251,0,5,0,5,1,0,60,4,0,5,1,1,0,1,0,115,1,1,33,0,48,132,35341,18655,14632,51003,16647,889,0,89,0,58043,31561,7424,38757,27685,55721,151,12756,38267,26719,2924,527,191,30822,19324,15682,2252,548,1
1473,0,68641,0,14,68627,0,971,1,0,0,0,0,0,0,1559,70,50,447,6690,0,0,0,8063,0,340,0,135,10,147,156,0,7472,558,0,4,0,7,0,0,71,0,0,10,1,1,0,0,0,28,0,1,30,0,39,79,26842,26065,15734,309,16,0,0,0,1,0,0,1577,94,1239,483,7081,0,0,0,8145,0,332,0,245,65,150,313,0,7548,7297,0,4,0,7,0,0,83,1,0,10,4,1,0,0,0,38,0,1,30,1,58,99,35574,19698,13369,50530,17109,884,0,118,0,57430,31899,8629,39184,26188,56413,180,12048,38096,27224,2527,706,88,31691,19446,15023,1921,560,1
1474,7,90244,0,26,90225,0,1296,1,0,0,0,0,0,15,330,139,56,1345,11712,0,0,0,11349,0,500,0,135,0,260,116,0,8451,468,0,10,0,6,0,0,67,0,5,72,2,1,0,0,1,19,0,2,59,0,500,86,36379,30803,23069,253,13,0,0,0,63,1,15,340,275,1664,1409,12269,1,0,0,11412,0,454,0,237,10,240,434,0,8581,7209,0,14,0,6,1,1,67,2,6,72,0,1,0,0,1,18,0,1,43,0,513,134,45512,25991,18748,60810,28122,1224,0,95,0,78529,39686,7555,46124,32771,75298,175,14778,52242,32425,4156,1283,145,42932,24546,18376,3553,844,2
1475,1,69030,0,22,69009,0,914,2,0,0,0,0,0,0,309,55,28,391,6155,0,0,0,8836,0,404,0,122,18,168,99,0,7113,577,0,5,0,3,0,0,37,2,0,0,5,0,0,1,0,14,1,0,20,0,107,74,25326,25908,17797,182,30,0,0,0,1,1,0,316,132,607,437,6716,0,0,1,9306,1,399,0,232,40,195,290,1,7411,7241,0,7,0,3,0,1,44,2,0,1,1,0,0,1,0,3,0,2,19,0,132,119,34168,18538,16325,49267,18827,866,0,71,0,58651,32570,7483,40639,28316,54818,140,14073,36901,28652,2701,690,87,29262,20319,16675,2226,549,1
1476,15,110391,0,30,110376,0,1053,1,0,0,0,0,0,3,381,257,89,3713,11869,0,0,0,14585,1,737,0,124,10,261,128,0,10252,560,0,8,0,1,0,0,81,0,7,2,1,0,2,1,0,386,2,0,45,0,94,78,44208,35667,30531,399,15,1,0,0,0,1,4,391,275,1771,3854,12310,0,1,0,15002,1,682,0,249,16,267,287,1,10605,7295,0,7,0,3,1,0,84,0,6,4,2,0,4,0,0,229,1,0,50,0,144,79,53967,28972,27467,83066,26266,973,0,101,0,98056,55781,11910,67101,50416,91194,177,19035,53545,47119,7674,1832,236,44751,32837,25015,6192,1610,2
1477,3,81319,0,28,81294,0,1135,0,0,0,0,0,0,2,378,102,71,653,10588,0,0,0,8911,0,372,0,126,37,162,144,0,6324,605,0,7,0,5,0,0,62,0,1,8,1,0,0,1,0,22,1,0,19,0,2,70,29766,33331,18225,377,12,0,0,0,0,0,2,374,1102,1604,850,10891,0,0,0,8915,3,367,0,192,70,158,323,0,6380,7357,0,11,0,5,0,0,60,3,0,8,2,39,0,0,0,14,0,0,20,1,3,96,39576,26068,15678,49765,30388,1050,0,119,0,68904,29207,6646,38361,25403,68088,231,13003,53269,25578,1900,461,114,39736,26354,13120,1740,372,1
1478,2,73454,0,30,73426,0,1596,0,0,0,0,0,0,0,327,149,60,528,7651,0,0,0,9216,0,371,0,129,2,151,171,0,7779,475,0,4,0,8,0,0,46,0,0,4,3,0,0,2,0,386,0,0,44,0,403,110,28760,27118,17578,398,17,0,0,0,0,0,0,334,264,1775,558,8600,1,0,0,9044,1,352,0,196,16,135,616,2,7730,7176,0,5,0,11,0,0,45,0,0,4,3,0,0,0,0,204,1,1,45,1,408,143,37758,20955,14743,52213,19616,1492,0,135,0,62007,32521,6875,39953,27567,60994,179,12283,41274,28222,2959,841,160,35365,19704,15791,2057,539,1
1479,0,68214,0,32,68182,0,945,1,0,0,0,0,0,0,392,127,55,1252,8673,0,0,0,8221,0,321,0,147,2,137,147,0,6113,467,0,4,0,6,0,0,36,0,0,4,0,0,0,2,0,10,0,0,26,0,122,89,27135,24504,16575,359,13,1,0,1,2,2,0,395,172,1025,1410,9021,0,0,0,8247,1,320,0,224,14,137,352,0,6092,7230,0,4,0,6,0,0,35,0,0,15,0,3,0,1,0,5,0,0,28,2,117,118,35467,18399,14348,47047,20187,851,0,129,0,57850,29751,7970,36891,24145,56632,142,11440,39794,26439,1624,291,66,34284,18470,13485,1724,251,1
1480,1,80745,0,22,80724,0,1115,2,0,0,0,0,0,0,318,120,37,597,7488,0,0,0,11648,0,365,0,118,2,157,131,0,8019,541,0,6,0,10,0,1,72,4,0,13,0,1,0,0,0,139,0,1,51,0,544,86,30869,29449,20428,357,19,1,0,0,4,2,0,331,161,1316,746,8543,0,0,0,11569,0,352,0,221,17,142,342,0,8242,7264,0,6,0,11,0,0,64,485,0,488,0,2,0,0,0,139,0,1,47,0,558,125,40152,24129,16465,59775,19815,1036,0,120,0,68128,36523,7758,45125,30894,65510,178,15058,45440,30936,3450,781,139,38261,21949,17182,2681,673,1
1481,0,81859,0,21,81838,0,816,2,0,0,0,0,0,5,314,176,59,1123,10933,0,0,0,10491,0,388,0,125,1,145,119,0,7088,467,0,5,0,6,0,0,70,6,3,2,1,0,2,0,0,20,3,0,39,0,483,61,32412,28748,20699,212,13,0,0,0,0,0,5,325,303,1616,1095,11411,0,0,1,10589,0,376,0,174,14,140,349,0,7214,7186,0,6,0,6,0,0,66,0,2,3,1,0,1,0,0,12,2,0,32,0,509,119,41572,23488,16799,54359,26656,763,0,81,0,70935,36231,7391,44123,31386,66863,147,14849,45663,31710,3516,866,104,37228,23806,17379,2760,686,1
1482,3,75776,0,33,75746,0,1397,0,0,0,0,0,0,1,393,97,57,355,6443,0,0,0,10663,0,353,0,142,4,153,153,0,8264,543,0,7,0,36,0,0,69,0,0,4,0,0,0,0,0,34,1,1,47,0,566,98,29246,28139,18394,384,14,0,0,0,0,1,1,396,135,2092,435,6827,0,0,0,10525,0,338,0,233,12,148,537,0,8171,7284,0,10,0,36,0,0,60,1,0,4,0,0,0,0,0,17,0,1,44,0,574,158,38074,22467,15238,56829,17526,1320,0,104,0,63788,34916,7605,42396,29131,61369,149,14261,41758,29338,3530,1024,129,34551,20586,17351,2609,682,1
1483,14,79571,0,17,79568,0,1245,1,0,0,0,0,0,1,356,204,50,769,7371,0,0,0,11891,0,513,0,115,2,181,144,0,8554,362,0,4,0,7,0,0,96,0,8,5,1,0,0,1,2,72,0,2,38,10,173,104,31963,26573,21049,343,19,0,0,0,0,2,1,370,202,1208,814,7821,0,0,1,12185,1,505,0,200,11,167,440,0,8658,7133,0,4,0,8,0,0,86,0,6,6,0,0,0,1,77,71,0,1,32,2,174,143,40724,20776,18085,60270,18040,1151,0,124,0,68564,39002,8060,45900,32629,65455,170,13960,41597,32731,4078,1112,67,34543,20906,20004,3421,711,2
1484,1,95714,0,20,95695,0,1283,0,0,0,2,0,0,4,340,60,50,1096,10620,0,0,0,14042,0,438,0,115,32,209,147,19,10282,568,0,8,0,10,0,0,86,0,4,6,1,0,1,0,1,39,1,1,61,0,32,63,39498,31629,24588,286,14,0,0,1,1,121,4,345,117,716,1096,10776,0,0,0,14171,1,409,1,181,57,190,505,19,9989,7361,0,8,0,9,0,0,71,0,4,12,1,0,1,0,0,52,1,2,33,0,24,101,46920,25662,23133,67436,26966,1180,0,133,0,84791,46921,8676,54189,39968,80684,188,14843,48867,39174,5914,1545,215,38217,28313,23194,4789,1202,1
1485,0,81265,0,32,81233,0,1144,1,0,0,0,0,0,0,340,167,58,1125,5620,0,0,0,10844,0,252,0,166,3,185,125,0,8085,402,0,5,0,14,0,0,148,0,0,6,0,0,1,0,0,35,2,0,52,2,203,86,28792,32616,19857,298,13,1,0,0,0,0,0,348,3605,1742,1205,5765,1,0,1,11029,1,243,0,229,12,155,323,0,8457,7178,0,5,0,14,0,0,82,0,0,6,0,0,1,0,0,44,1,5,41,1,224,109,41399,23244,16622,62490,17608,1060,0,107,0,65921,37464,8594,48752,30661,64609,214,16442,45214,31443,3607,875,126,36238,23160,18203,2964,700,2
1486,0,73404,7,24,73380,7,909,0,0,0,0,0,0,0,345,160,37,1742,10787,0,2,0,8494,0,324,0,145,0,151,137,0,5973,480,0,4,2,7,1,0,49,0,0,5,2,0,0,0,0,9,0,0,26,0,124,75,29832,25833,17746,322,13,0,0,0,0,36,0,346,202,1141,1917,10964,0,0,0,8475,1,328,0,207,11,144,346,0,5962,7274,0,4,2,7,0,1,51,0,0,5,2,0,0,0,0,5,0,0,26,4,126,112,38225,19687,15499,48807,23667,835,0,102,0,62572,30712,7295,37498,24643,60713,136,12562,44182,27135,1664,349,81,37983,20448,13064,1638,278,1
1487,11,60514,0,24,60501,0,1002,1,0,0,0,0,0,3,461,73,66,297,5715,0,0,0,7541,0,366,0,145,25,143,170,0,6094,626,0,4,0,8,0,0,33,0,0,12,0,2,0,1,4,35,0,0,35,0,51,85,22860,22740,14925,384,15,0,0,1,0,0,3,473,147,1963,338,5884,0,0,0,7726,2,354,0,218,38,146,394,0,6183,7359,0,6,0,11,2,0,36,0,0,14,0,2,0,0,5,19,1,0,33,0,48,132,32124,16191,12210,45362,14123,902,0,138,0,48744,26198,6488,34609,22210,49115,140,11270,35077,23281,1642,456,69,30267,15573,12993,1410,282,1
1488,0,64920,0,33,64887,0,895,0,0,0,0,0,0,0,316,99,59,375,6538,0,0,0,7897,0,350,0,113,133,123,181,0,6425,599,0,4,0,7,0,0,98,2,0,38,2,0,1,0,0,23,0,0,24,0,61,52,24295,25361,15264,299,12,0,0,0,0,1,0,329,129,1748,1247,6683,0,0,0,7875,0,338,0,181,145,126,354,0,6377,7278,0,4,0,7,0,0,98,1,0,39,3,0,1,0,0,12,0,0,26,60,60,65,33678,17641,13601,46344,17652,810,0,114,0,53098,28107,7481,35854,23381,53096,126,11698,36988,25587,1912,380,53,29805,18889,14345,1631,250,4
1489,1,82752,0,24,82729,0,1033,2,0,0,0,0,0,12,345,99,53,447,7044,0,0,0,12650,0,496,0,144,11,155,110,0,8700,437,0,5,0,16,0,0,67,0,13,9,2,0,1,0,0,377,1,3,47,1,268,76,31921,29565,21267,287,15,1,0,0,0,7,4,364,130,1673,478,7130,0,0,0,12599,0,483,1,253,19,150,277,0,8605,7201,0,5,0,17,0,0,61,0,6,10,2,0,1,0,0,188,1,3,38,2,301,133,40320,23535,18898,62996,18697,970,0,90,1,70868,41239,7506,48590,35419,69028,176,13549,43837,34302,3679,903,32,36170,23133,19454,3305,691,1
1490,27,77603,0,53,77577,0,1361,1,0,0,0,0,0,0,305,87,35,485,6871,0,0,0,10713,1,351,0,156,5,155,155,0,9027,500,0,5,0,184,0,0,74,1,0,8,4,2,0,0,0,30,1,0,41,0,48,132,30576,27066,19988,348,15,1,0,0,1,0,0,315,110,1214,542,7985,0,0,0,10859,2,336,0,241,22,147,536,1,9348,7213,0,10,0,186,2,0,78,2,0,6,3,1,0,0,0,15,1,0,33,0,50,174,40049,19673,17908,57607,18630,1273,0,120,0,66996,37887,8662,44389,31897,62789,155,14686,41019,31639,3934,861,177,33457,21492,18945,2958,778,1
1491,10,58993,0,26,58977,0,1215,0,0,0,0,0,0,2,371,160,62,444,5405,0,0,0,7170,0,435,2,113,2,148,107,0,6155,517,0,5,2,5,0,0,58,0,0,4,0,0,0,1,0,13,1,0,27,1,38,57,22448,21997,14558,263,14,0,0,1,0,1,2,378,208,1589,558,5496,0,1,0,7685,0,432,2,170,58,159,420,0,6373,7288,0,6,2,5,0,0,56,1,0,6,0,1,0,1,0,8,1,0,23,0,48,79,31687,15562,11754,44309,13457,1144,0,93,0,48271,27198,6653,34883,23200,47929,135,10939,32502,23644,1998,770,89,27953,15361,13828,1472,389,1
1492,11,88139,0,38,88112,0,1117,0,0,0,0,0,0,3,92,845,69,1346,11762,0,2,0,9071,0,558,0,112,6,238,123,0,8574,447,0,6,0,45,0,0,57,0,7,25,0,0,0,0,0,25,2,0,45,0,434,49,34560,28827,24763,350,12,0,0,2,0,1,3,107,4624,1781,1448,12158,0,0,0,9880,0,546,1,231,37,240,384,5,8700,7216,0,6,0,45,1,0,55,0,5,33,0,1,0,0,0,15,1,0,36,0,441,83,48330,21589,18231,60840,26161,1022,0,127,0,72571,35737,7246,46177,28403,75160,177,12813,54500,29257,3464,807,122,47446,19866,17481,2667,690,1
1493,0,80239,0,27,80212,0,1060,2,1,0,0,1,0,2,268,93,42,1653,10721,0,0,0,8130,0,300,0,139,5,114,170,0,6801,474,0,6,2,9,0,0,61,0,0,6,0,0,0,0,1,8,0,0,27,0,346,78,30195,31154,18890,304,27,1,0,0,1,0,2,516,166,1492,1759,12007,0,0,1,8208,0,290,0,203,34,117,403,2,6875,7241,0,8,2,9,0,1,70,0,0,6,0,0,0,0,1,5,0,0,26,3,356,128,40379,24435,15425,49535,29620,979,0,105,0,68793,29512,6982,37648,23555,63895,175,16169,51374,25713,2480,560,112,41019,22765,13989,2010,456,2
1494,3,81668,0,34,81637,0,1056,0,0,0,0,0,0,46,401,100,51,596,7499,0,0,0,11751,0,477,0,141,20,245,147,0,9417,574,1,24,0,8,0,0,92,0,10,7,1,0,0,0,0,18,0,1,52,0,43,75,32763,26788,22120,314,19,1,0,1,1,2,46,397,161,1694,561,7854,2,0,2,11723,0,454,0,208,49,242,308,12,9312,7350,0,23,0,10,0,0,86,10,5,6,1,0,0,0,0,9,0,1,42,0,47,95,41379,20645,19647,61548,19030,967,0,126,0,69740,40074,7574,47035,33496,67589,187,13895,43933,32028,4464,1133,113,36559,20881,19390,3960,881,1
1495,2,87344,0,19,87327,0,870,0,0,0,0,0,0,4,307,120,33,1124,10412,0,0,0,11600,0,555,0,141,10,204,123,0,9537,421,0,5,0,19,0,0,99,0,12,4,0,1,1,0,2,65,1,0,70,0,151,44,35680,28051,23615,263,12,0,0,0,0,1,4,327,167,1067,1204,10640,0,0,0,11547,0,506,0,230,21,204,308,2,9642,7195,0,18,0,22,0,0,226,0,7,28,0,1,1,0,1,33,1,0,67,4,154,67,44053,21684,21609,62650,23803,780,0,113,1,76634,41165,7376,47353,33952,72534,160,14652,48224,33141,4636,1142,203,39635,23118,19582,4030,981,1
1496,5,96502,0,32,96475,0,845,0,0,0,0,0,0,13,218,298,44,1507,12099,0,0,0,13210,0,694,1,160,8,175,136,0,9759,484,0,15,0,15,0,0,81,1,8,1,1,2,2,0,1,23,0,2,49,0,570,62,39915,31786,24806,223,12,0,0,0,1,29,13,227,522,1682,1632,12657,1,0,0,13621,0,647,22,247,14,193,289,0,10317,7238,0,15,0,17,1,0,87,1,5,1,1,1,1,0,1,15,0,2,53,0,556,79,50273,24153,22081,68003,27628,788,0,88,1,85431,45863,8609,53992,39936,81253,229,15025,50445,39080,5391,1384,207,42218,26228,21892,4976,1193,2
1497,11,59663,0,24,59650,0,1085,1,1,0,0,0,0,0,362,75,60,301,6293,0,0,0,7008,0,343,0,186,36,140,115,0,5398,581,0,4,0,5,0,0,35,0,5,2,0,0,1,0,0,16,0,0,33,1,92,72,22108,22954,14612,252,13,0,0,1,1,1,0,358,118,1997,371,6395,0,0,0,7414,0,341,0,279,49,148,368,0,5601,7307,0,4,0,6,0,0,34,21,5,3,0,0,1,0,0,14,0,0,30,0,97,142,31511,16384,11779,42857,15708,1007,0,102,0,48615,25667,5716,33860,21923,48183,146,11345,34588,22382,2011,629,64,29523,15805,12513,1501,332,1
1498,2,77604,0,23,77583,0,975,0,0,0,0,0,0,0,357,240,63,893,7314,0,0,0,10461,0,448,0,112,6,169,152,0,8665,640,0,4,0,49,0,0,62,0,0,6,0,1,0,0,0,53,0,0,58,0,137,60,30702,27323,19581,310,12,0,0,0,1,0,0,378,246,1765,1008,7660,1,1,1,10745,0,433,0,199,21,165,314,0,8948,7358,0,15,0,52,0,0,63,0,0,4,0,1,0,0,0,49,0,0,52,0,140,79,40155,20899,16552,58734,17857,892,0,123,4,66085,37460,8051,43746,30476,63027,166,14413,41794,30461,4207,995,149,35068,20214,18178,3347,799,2
1499,1,77014,0,21,76994,0,1378,5,0,0,0,0,0,18,318,164,72,463,7400,0,0,0,9258,0,335,0,185,3,139,158,0,8474,479,0,18,0,10,0,0,72,0,0,4,0,0,2,1,0,1,1,0,34,0,529,119,29058,27757,20200,320,26,0,0,0,0,48,18,342,336,2477,633,7684,0,0,1,10288,0,327,1,252,17,134,469,0,8408,7229,0,19,0,10,0,0,68,0,0,4,0,0,1,1,0,2,1,2,30,0,529,169,39654,21843,15518,55137,20479,1288,0,111,0,64256,32947,7766,41177,27079,63513,196,13306,44731,27909,3265,985,125,37448,19486,17159,2292,630,1
1500,0,83408,0,20,83388,0,1154,0,0,0,0,0,0,2,343,95,53,915,9503,0,0,0,11244,0,510,0,112,13,189,141,0,8027,397,0,7,0,18,0,0,69,0,11,4,0,0,0,0,0,22,0,0,39,0,201,64,32870,30087,20451,340,12,0,0,1,1,0,2,362,133,1334,956,9998,0,0,0,11404,1,639,0,202,20,185,376,1,7970,7156,0,7,0,19,0,0,67,1,5,50,0,1,0,0,0,13,0,0,30,2,208,94,41613,23839,17956,59232,22990,1071,0,115,0,72320,37979,7335,44188,31779,69506,134,13768,46743,32183,3553,832,97,39267,24240,16431,2851,619,1
1501,29,68653,0,25,68657,0,1333,0,0,0,0,0,0,0,213,142,63,362,6609,0,0,0,9363,0,364,0,137,1,169,134,0,6547,494,0,7,2,10,0,0,52,1,0,4,0,0,0,0,0,31,0,4,49,1,677,104,26136,25895,16651,315,12,2,0,0,30,0,0,235,140,1812,457,6891,0,0,0,9683,0,357,0,181,12,170,591,0,6627,7235,0,7,2,10,1,0,50,3,0,4,0,1,0,0,0,15,1,3,45,1,670,157,35244,19766,13672,50414,16909,1250,0,109,2,57177,30633,6620,37288,24990,56570,170,11942,39008,25606,3169,781,118,32773,18348,14806,2231,524,1
1502,1,94250,0,30,94221,0,768,0,0,0,0,0,0,2,57,118,28,887,10928,0,0,0,13565,0,585,0,130,5,224,105,0,11188,572,0,7,0,10,0,0,82,1,5,6,1,3,0,0,1,28,0,2,32,0,17,64,39351,29992,24908,248,22,0,0,0,0,1,2,59,125,677,966,11642,0,0,1,13635,0,556,0,190,39,209,357,0,10567,7306,0,9,0,12,0,0,81,1,6,7,1,2,0,0,1,42,0,2,31,0,21,100,47103,23255,23893,67083,26389,687,0,92,0,83826,47312,8476,54661,41861,77051,123,17077,46836,39550,6309,1393,163,37879,25710,24396,5055,1211,1
1503,5,99109,0,30,99084,0,1015,0,0,0,0,0,0,4,315,86,69,960,11480,0,0,0,12085,0,388,0,94,7,186,157,0,9050,561,0,13,0,18,1,0,68,0,1,6,0,1,0,1,3,27,0,1,60,0,185,64,36641,39297,23176,320,19,0,0,0,0,0,4,331,116,3633,1139,11934,0,0,0,12331,0,385,0,156,17,181,264,0,9459,7331,0,23,0,18,149,0,75,0,1,6,0,0,0,1,2,15,1,1,39,0,231,86,48451,31108,19555,63989,34082,935,0,108,0,85246,40371,8212,49511,34939,79133,216,19765,60127,33252,4499,1085,151,44805,30351,19577,3507,874,1
1504,1,72854,0,22,72833,0,881,0,0,0,0,0,0,0,348,282,28,615,7135,2,0,0,9472,0,352,0,116,4,153,143,0,7899,601,0,18,0,5,0,1,61,0,7,57,2,0,0,1,1,38,1,1,36,0,134,50,28208,26722,17925,294,12,0,0,1,53,0,0,355,1645,890,800,7371,0,0,0,9516,0,337,0,208,13,163,321,0,7695,7337,0,18,0,9,0,0,52,0,5,52,3,0,0,0,0,20,2,1,32,0,134,72,37519,18983,16353,53698,18252,795,0,110,0,61296,33382,7685,40705,27564,59932,153,12770,41531,27624,2909,696,95,34359,19197,16541,2179,579,1
