,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
483,4,79808,0,28,79784,0,1129,0,0,0,0,0,0,0,371,172,50,521,9325,0,0,0,10650,0,362,0,139,3,160,124,0,7974,496,0,4,0,8,0,0,48,0,0,7,0,2,0,0,0,305,1,1,47,0,450,100,31659,29074,19079,335,16,0,0,0,2,0,0,416,278,2184,646,10250,0,0,0,10584,1,354,0,207,15,155,377,1,8007,7179,0,5,0,8,0,2,57,0,0,5,0,2,0,0,0,161,0,0,45,0,453,156,41567,22225,16020,55873,22774,1055,0,110,1,67844,33506,6998,42103,29672,65244,171,14397,48076,28003,2884,665,184,40136,20325,16688,2035,628,1
484,2,76461,0,33,76430,0,953,3,0,0,0,0,0,0,339,107,45,402,5928,0,0,0,10240,0,446,0,205,21,217,139,0,9914,611,0,4,0,5,0,0,105,1,0,1,0,0,0,0,0,65,0,2,58,0,117,43,29776,26282,20405,319,18,0,0,0,0,2,0,345,137,2035,431,6188,0,0,0,10322,1,427,3,283,27,219,321,11,10253,7355,0,7,0,7,0,1,103,2,0,1,0,0,0,0,0,63,1,2,51,1,115,95,39267,19612,17584,59876,15597,854,0,136,2,64529,37992,8865,45122,31156,62438,183,13842,39461,31648,4106,1146,102,33477,19010,19131,4075,770,1
485,1,93106,0,18,93089,0,1014,0,0,0,0,0,0,7,320,122,45,679,10656,0,0,0,11570,0,655,0,165,7,209,140,0,10389,523,1,10,0,108,0,0,115,3,0,30,1,2,2,0,4,461,3,0,48,0,3,46,36868,31504,24735,362,10,0,0,1,0,1,7,340,148,718,716,10963,0,0,1,12150,0,608,0,291,15,212,325,1,10570,5278,1,13,0,109,0,0,142,4,0,3753,1,0,2,0,4,240,4,0,40,1,4,75,43448,25760,23899,65848,26218,941,0,100,0,81302,42011,7687,48444,35709,73860,163,19084,53547,33748,4575,1082,155,44204,23941,20437,3660,865,1
486,2,103274,0,16,103260,0,1716,2,1,0,0,1,0,0,402,164,51,1806,10324,0,0,0,12318,0,504,0,141,4,210,149,0,11009,482,0,10,0,12,0,0,65,0,0,2,0,1,0,0,1,55,1,1,59,0,482,46,39512,34120,29644,315,58,1,0,0,0,0,0,416,348,1774,2003,10554,0,0,0,12762,0,463,1,211,11,197,426,0,11257,7281,0,10,0,12,0,0,78,1,1,2,0,2,0,1,1,77,1,4,54,0,566,67,49143,28987,25146,73807,27738,1634,0,97,0,89475,46719,9570,56757,40051,86581,234,16461,55963,39688,5809,1667,149,46080,28070,23125,4839,1162,2
487,0,88227,0,21,88206,0,1151,2,0,0,0,0,0,1,369,241,52,789,9873,0,0,0,11108,0,681,0,102,3,317,120,0,8696,623,0,4,2,4,0,0,106,2,8,16,0,0,0,2,2,422,0,1,62,0,55,53,34330,29294,24603,340,24,0,0,0,53,25,0,374,326,1534,871,10212,2,0,0,11475,0,623,0,155,15,309,286,0,8864,7360,0,6,2,5,0,0,95,2,7,7,0,0,0,2,1,214,0,1,43,2,60,73,43521,22763,21943,63753,23303,1031,0,140,0,76642,41645,7036,48881,35614,72533,229,15465,48468,33635,4909,1075,140,40261,24319,18948,3769,930,1
488,12,110457,0,32,110437,0,952,4,0,0,0,0,0,2,351,208,62,5999,10819,0,0,3,13047,0,399,0,161,0,144,127,0,9060,544,0,5,0,7,0,0,73,4,7,2,0,0,0,2,0,31,0,1,45,0,101,58,42050,43571,24848,201,18,0,0,1,0,0,2,357,284,1710,6092,11057,1,0,3,13296,1,395,1,281,15,147,307,28,9608,7349,0,5,0,9,2,1,72,345,33,3,0,1,0,2,0,47,0,0,51,0,108,84,51835,35537,23097,84617,24876,890,0,86,1,89570,54237,14189,71973,43128,94308,205,15956,56208,47152,5551,1418,140,49102,34554,21189,4441,1183,2
489,5,77524,0,21,77508,0,962,1,0,0,0,0,0,7,372,119,51,970,8329,0,0,0,10645,0,442,0,167,1,194,140,0,7704,413,0,4,0,2,0,0,190,2,11,7,3,0,0,0,0,481,0,0,53,0,157,58,30805,26900,19824,331,21,0,0,1,0,144,3,395,198,1463,1030,8539,0,1,0,10816,1,436,0,233,20,182,324,0,7671,7213,0,6,0,5,0,0,150,1,5,6,2,1,0,0,0,241,0,0,47,0,161,124,39663,20460,17406,56434,20100,874,0,121,1,66145,35499,7697,42093,28530,64435,169,12925,43640,30017,2875,907,90,37005,20545,16783,2558,638,1
490,1,70697,0,18,70680,0,1115,1,0,0,0,0,0,0,348,76,104,325,5941,0,0,0,10082,1,331,0,117,1,160,144,0,7652,560,0,4,0,7,0,0,78,0,10,4,0,1,0,0,0,23,0,0,40,0,68,63,27143,25404,18151,338,14,1,0,0,1,0,0,365,104,2032,353,6073,0,0,0,10363,0,323,0,180,46,164,512,1,7773,7312,0,4,0,8,0,0,76,2,5,4,0,1,0,0,0,15,0,0,36,0,72,88,36470,19142,15086,54299,15254,1012,0,133,0,58434,33480,6864,40860,28039,57473,133,13092,38349,28087,3239,916,107,32450,18333,16706,2585,624,1
491,4,79487,0,20,79471,0,911,2,1,0,0,0,0,1,375,91,71,5272,6442,0,0,0,10491,0,434,0,114,4,242,144,0,7384,494,0,4,0,5,0,0,64,1,6,5,0,0,1,0,0,18,0,0,50,0,57,51,32638,26675,20178,266,12,15,0,0,55,0,1,390,121,1826,5368,6598,0,1,1,10596,0,426,0,183,20,223,348,0,7345,6321,0,5,0,5,0,1,62,1,5,5,0,0,0,0,0,15,0,0,44,0,56,69,40590,20927,17974,62890,15665,827,0,109,0,69184,40165,11321,50326,33832,62605,149,16737,41380,34163,3040,809,99,31155,28343,16466,2935,592,1
492,6,96186,0,33,96159,0,1180,2,0,0,0,0,0,8,343,79,36,974,12288,0,0,0,13021,0,772,0,131,7,242,162,0,9593,529,0,5,2,12,0,0,109,1,6,4,7,2,1,1,0,25,0,1,39,0,31,47,39624,30581,25987,329,16,0,0,0,62,0,8,349,111,1045,1039,12620,0,0,0,13851,1,716,0,187,14,252,361,1,9805,7255,0,5,2,11,0,0,110,3,5,6,1,2,2,3,0,12,1,0,32,0,39,90,48644,23456,24092,66015,28980,1093,0,104,0,85929,46465,8645,52634,40179,79116,160,16916,49988,38447,5833,1671,253,40015,27352,22706,4808,1310,1
493,21,81005,0,29,80997,0,1140,0,0,0,0,0,0,0,314,99,48,781,8110,0,0,0,11000,0,365,1,143,0,172,135,0,7358,534,0,8,0,13,0,0,45,6,0,5,0,1,0,0,0,141,0,0,51,1,574,94,30377,31851,18798,360,16,0,0,0,1,0,0,325,130,1393,970,8867,0,0,0,10901,0,352,1,239,16,159,313,2,7425,7266,0,8,0,13,0,0,42,5,0,6,0,1,0,0,0,115,0,0,41,1,587,121,39331,25459,16236,55244,24607,1032,0,143,0,69780,34918,7586,41587,28859,63070,178,17778,47445,29051,3405,998,127,36342,25588,15559,2732,805,1
494,2,90058,0,27,90033,0,1602,1,0,0,0,0,0,0,419,93,72,2005,11806,0,0,0,10981,0,1313,0,156,5,182,147,0,7826,503,0,4,0,4,0,0,100,1,9,9,0,1,0,2,1,14,0,0,59,0,204,114,37294,33481,19285,265,15,0,0,0,1,1,0,393,162,1712,2856,11910,0,1,0,11072,0,2006,0,221,15,173,365,0,8120,7225,0,7,0,4,0,0,86,0,5,7,0,1,0,2,0,7,0,0,50,0,248,134,47535,25872,16653,62468,25972,1522,0,98,0,76860,40168,9246,49163,32152,72489,274,17297,50579,35256,3333,775,117,43110,26969,16886,2527,567,2
495,1,65779,0,25,65755,0,1157,0,0,1,0,0,0,0,437,48,66,633,6807,0,2,0,7608,0,330,0,109,4,133,110,0,6308,596,0,6,0,9,0,0,49,0,2,4,4,1,0,0,0,15,1,1,23,0,41,68,24492,25073,16215,411,12,0,0,0,0,2,1,435,80,3230,845,7330,0,1,0,7926,0,319,1,169,38,155,248,1,6494,7308,0,7,0,9,0,1,54,2,2,4,1,0,0,0,0,7,1,0,23,0,39,132,35667,16892,13221,47025,17577,1063,0,115,0,53497,28435,7377,37583,24274,51101,142,14537,38388,24940,1950,421,81,32136,17342,14256,1720,325,1
496,4,96906,0,31,96879,0,1248,1,0,0,0,0,0,3,362,141,57,1785,10608,0,0,0,12736,0,494,0,124,17,239,226,0,10059,560,0,4,0,8,0,0,83,1,1,1,1,1,0,0,0,408,0,0,68,0,513,114,38944,32310,25656,386,23,0,0,0,0,1,3,406,344,1662,1859,11472,0,0,1,12999,0,454,0,200,56,234,359,0,10563,7315,0,5,0,8,0,0,88,2,1,21,1,2,0,0,0,208,0,1,62,0,511,166,49024,25297,22589,69959,25670,1166,0,115,0,85444,46198,8784,54015,39442,79302,186,17422,51397,36921,6724,1638,230,42691,26167,21627,5147,1278,2
497,0,76953,0,16,76937,0,918,0,0,0,0,0,0,13,366,129,40,644,7800,0,0,0,10067,0,433,0,131,3,143,132,0,8667,511,0,31,0,5,0,0,87,1,10,2,0,0,0,0,2,26,1,0,55,0,562,37,30222,27457,19274,243,16,0,0,0,0,0,12,400,203,1657,903,7906,0,0,1,10921,0,408,0,199,23,166,308,0,8882,7213,0,31,0,6,0,0,92,2,6,2,0,0,0,0,0,8,1,0,42,0,602,83,40067,20734,16152,57290,18721,859,0,83,0,65589,37905,7999,45903,32931,60750,128,16075,39322,32044,4305,1152,130,33013,19621,19975,3520,824,1
498,1,106014,0,24,105991,0,1107,0,0,0,0,0,0,5,337,193,37,1193,10894,0,0,0,13419,0,564,0,138,4,260,170,0,10886,523,0,11,0,111,0,0,189,1,0,133,1,1,1,1,1,70,0,0,41,0,448,52,40144,39454,26417,274,14,0,0,0,0,1,6,352,371,2051,1191,11053,0,0,0,13645,1,514,0,221,11,241,393,0,10318,7276,0,11,0,111,0,1,160,2,0,4207,1,1,0,1,1,64,1,0,29,1,458,81,48862,33498,23655,75395,29489,1043,0,88,0,90101,48182,8620,61546,43039,84681,187,21147,57003,40903,6391,1548,170,44657,31142,23786,5174,1256,2
499,10,75910,0,22,75898,0,1166,0,0,0,0,0,0,1,381,115,52,647,7213,0,0,0,9680,1,454,0,158,3,147,158,0,7867,409,0,7,0,4,0,0,78,1,11,5,0,0,0,2,1,49,1,0,56,0,137,75,28633,29194,18093,359,20,0,0,1,0,0,1,420,172,1179,657,11261,0,0,0,10081,2,439,0,225,17,159,429,1,7817,7199,0,9,0,4,1,0,72,1,5,5,0,0,0,2,1,30,2,0,40,0,139,149,41065,19487,15368,53514,21207,1068,0,131,0,64512,33420,7244,39914,26880,59457,146,16317,43751,27850,3233,953,133,34158,22109,16335,2658,660,1
500,12,100371,0,24,100359,0,1028,1,0,0,0,0,1,0,377,92,52,1511,13897,0,0,0,12006,0,610,0,151,6,334,116,0,9416,640,0,6,0,32,0,0,106,1,5,3,0,0,1,2,0,415,0,0,44,0,128,89,40516,34031,25836,330,18,0,0,0,0,33,0,398,120,1999,1622,14424,0,1,75,12644,1,620,0,248,18,400,296,0,9643,7401,0,15,0,36,0,0,96,1,5,14,0,0,0,1,0,208,0,0,58,0,172,152,51023,26712,22648,67435,31876,941,0,131,0,87578,43019,8932,51561,36551,83994,175,16214,58551,35011,5295,1267,259,49913,25471,19928,3968,1102,1
501,1,69680,0,17,69664,0,883,0,0,0,0,0,0,1,315,132,30,428,6042,0,0,0,9484,0,333,0,119,7,146,167,0,7700,582,0,6,0,61,0,0,56,0,0,7,3,0,0,0,0,22,0,1,41,1,72,80,26610,25896,17175,266,13,0,0,0,48,0,1,333,218,931,473,6122,0,0,0,9775,0,320,0,179,20,145,396,0,7533,7273,0,6,0,62,0,0,54,1,0,5,3,0,0,0,0,12,0,1,38,0,61,150,34699,18602,16380,51221,17548,819,0,93,0,58566,32081,7536,39417,27399,55824,152,13705,38721,27419,2726,745,70,30917,19525,16432,2267,540,1
502,1,70656,0,26,70631,0,913,0,0,0,0,0,0,3,361,197,44,1657,9490,0,0,0,8302,0,300,0,144,1,120,172,0,6359,485,0,4,0,7,0,0,55,0,0,6,0,0,0,0,0,29,0,0,25,0,119,46,28699,25506,16452,296,12,0,0,0,0,0,3,374,233,958,1777,9633,1,0,1,8169,0,297,0,230,13,119,339,2,6311,7223,0,5,0,7,0,0,40,0,0,32,0,2,0,0,0,14,0,0,22,4,115,62,36508,19800,14349,48028,21682,827,0,120,0,59998,30736,7868,37679,25078,58792,191,11674,41170,27019,1950,459,59,34788,19406,14399,1731,333,1
503,12,110754,0,29,110737,0,916,0,0,0,0,0,0,32,130,474,24,916,14948,0,0,0,14184,0,786,0,122,18,280,116,0,11674,519,0,13,0,24,0,0,118,2,6,49,2,1,0,2,3,41,0,0,59,0,10,40,45373,36119,29274,254,12,0,0,1,1,0,31,152,4437,754,1006,15177,1,0,0,14824,2,736,0,170,31,292,303,1,11994,7304,0,14,0,27,0,0,129,2,6,54,3,1,0,2,3,26,0,0,45,0,11,60,58104,25535,27127,76058,33774,842,0,92,2,96300,49412,8815,58598,42111,94712,147,15907,63320,38928,6641,1650,227,52240,27049,24420,5652,1405,1
504,1,89545,0,27,89519,0,976,1,0,0,0,0,0,2,358,101,75,1006,11183,1,0,0,11542,0,550,0,210,12,195,133,0,8973,447,0,9,0,11,0,0,68,0,4,7,2,2,0,0,1,75,0,0,57,3,406,64,35987,30528,23031,307,21,0,0,0,0,1,2,383,154,1955,1053,11443,0,0,0,11812,1,505,1,369,17,204,323,1,9049,7216,0,9,0,11,0,1,71,0,3,33,1,1,0,0,1,44,0,0,43,2,486,87,45390,24055,20101,62307,26216,902,0,121,0,77632,40267,7726,46104,32838,75874,180,13492,52095,32327,4050,963,111,43893,23331,18408,3134,780,1
505,1,89267,0,28,89240,0,1411,0,0,0,0,0,0,2,324,158,53,1522,8635,0,0,0,10238,0,426,0,163,3,157,141,0,8805,478,0,4,0,8,0,0,47,1,8,4,0,1,0,1,1,72,0,0,52,0,564,73,32679,35632,20957,358,22,2,0,0,0,0,2,331,294,1912,1708,8957,0,0,1,10345,0,408,0,239,18,152,353,0,8826,7223,0,8,0,9,0,0,39,0,5,4,0,1,0,3,2,50,0,2,44,0,578,106,41826,30837,16605,60337,27487,1327,0,117,0,76488,37544,8206,44602,28761,70490,244,18534,54147,30383,3549,989,200,40859,27472,17204,2947,786,2
506,2,66444,0,30,66416,0,900,2,0,0,0,0,0,0,441,79,36,978,7814,0,0,0,8408,0,349,0,138,4,276,144,0,6630,412,0,4,0,6,0,0,50,1,0,4,1,0,0,0,0,20,1,0,22,0,128,92,26761,23345,16340,318,12,0,0,0,0,0,0,401,111,778,1031,8172,0,1,0,8418,1,344,0,244,22,294,299,1,6784,7150,0,4,0,7,0,0,55,0,0,7,0,0,0,0,0,13,2,0,21,2,129,136,34983,17335,14128,47546,17964,818,0,118,0,56065,30019,7855,36904,24116,55380,160,10906,37817,25946,2264,358,61,32306,17252,14770,1813,305,1
507,0,75711,0,22,75689,0,832,0,0,0,0,0,0,0,349,160,50,651,8298,0,0,0,9446,0,487,0,163,11,228,131,0,7092,577,0,8,0,13,0,0,73,0,8,8,3,0,0,0,0,84,0,0,28,0,6,79,28658,29008,18045,266,12,0,0,0,0,0,3,359,165,1287,677,8469,1,0,0,9539,0,476,0,256,23,225,270,0,7151,7351,0,11,0,14,0,0,71,2,6,12,1,3,0,0,3,47,1,0,24,0,8,128,37111,22773,15827,52137,22711,752,0,111,0,65158,33158,6487,38724,26580,59332,156,16223,44965,26987,2936,739,84,34533,22915,15279,2411,573,1
508,27,71999,0,55,71971,0,1235,0,0,0,0,0,0,0,342,64,57,367,6284,0,0,0,8078,0,360,0,129,4,116,155,0,7272,561,0,4,0,10,0,0,58,0,0,10,3,1,0,0,0,26,2,0,24,0,60,122,25176,26110,20740,305,18,8,6,8,8,7,8,353,88,575,426,6856,0,8,5,8094,10,360,8,235,58,113,541,6,7400,7250,8,12,6,17,8,8,68,18,0,22,9,9,0,8,6,19,9,8,34,8,59,174,34419,23458,14149,54069,16695,1155,0,107,0,54026,29238,8387,43543,24622,60345,134,11547,43593,25712,1988,628,105,37278,17198,15686,1522,342,6
509,22,70816,0,23,70815,0,1374,1,2,0,0,1,0,0,229,126,65,840,5678,0,0,0,8353,0,460,0,164,8,154,303,0,7349,456,0,5,0,10,0,0,45,1,0,5,0,0,0,1,0,3,0,1,20,0,289,70,25746,28058,17034,307,31,1,0,0,1,0,0,276,239,1593,975,6392,0,0,0,8427,0,454,1,289,35,156,638,0,7335,7229,0,8,0,10,0,0,46,2,0,3,0,0,0,0,0,5,1,2,22,1,279,113,35055,21625,14158,49791,19651,1296,0,100,3,59743,30255,7050,38381,26147,54457,173,16208,41130,26123,2724,750,111,30972,22516,14910,1947,493,2
510,2,70106,0,25,70083,0,1067,0,1,0,0,0,0,0,315,60,44,487,6144,0,0,0,8307,0,353,0,151,8,190,155,0,8138,580,0,6,0,4,0,0,76,0,0,6,0,0,0,0,1,19,0,1,28,1,217,138,26172,26920,17016,359,18,0,0,0,0,0,0,329,80,1467,512,6237,1,1,0,8240,1,343,0,239,23,182,356,15,8118,7275,0,7,0,3,3,0,74,1,0,6,0,0,0,0,1,13,1,0,29,1,268,189,34454,21004,14650,51082,17933,987,0,106,0,58453,31746,7118,39619,26880,57335,164,12609,38991,27387,3013,630,87,31991,18771,16570,2269,507,1
511,3,78369,0,25,78347,0,1315,0,0,0,0,0,0,2,356,162,44,780,6797,0,0,0,11089,0,413,0,122,1,125,142,0,8985,592,0,4,2,203,0,0,52,0,3,4,0,1,0,1,1,375,1,0,46,0,98,101,31278,26671,20423,443,17,0,0,0,1,0,2,368,187,1461,876,6966,0,0,0,10816,1,404,0,220,20,120,293,0,8828,7321,0,14,2,204,0,1,52,2,2,4,0,2,0,0,1,224,1,0,36,0,100,130,39291,21716,17365,60657,16361,1196,0,158,1,66089,37176,7974,44773,30807,64617,174,13581,43382,30112,3785,939,154,36839,19692,18312,2793,736,2
512,9,77481,0,21,77469,0,903,0,0,0,0,0,0,1,338,83,56,635,8971,0,0,0,9784,1,463,0,154,7,192,134,0,8236,531,0,7,0,5,0,0,87,0,0,5,4,0,0,0,0,6,0,0,37,1,27,50,30659,26618,20213,212,12,0,0,0,0,1,1,345,131,1549,697,9105,1,0,1,10343,1,461,1,235,17,209,355,1,8472,7305,0,14,0,5,1,0,106,1,0,6,1,0,0,0,0,4,1,0,31,0,39,461,40048,20083,17359,55093,21481,847,0,69,0,66178,37272,7715,45592,32481,61969,140,15381,40319,31781,4319,977,94,33182,20670,19480,3389,769,2
513,2,106817,0,29,106790,0,1029,2,0,0,0,0,0,0,336,100,35,1839,14915,0,0,0,12881,0,496,0,178,8,207,165,0,10122,443,0,8,0,12,0,0,77,1,0,2,0,1,0,1,1,24,2,0,52,0,420,35,42968,37802,26049,300,17,0,0,0,38,0,0,350,189,1777,1974,15133,1,1,0,13663,0,463,0,262,15,219,318,1,10404,7193,0,17,0,12,2,1,67,0,0,3,1,4,0,3,0,22,1,0,45,0,428,84,52922,31141,22756,69322,36454,974,0,69,0,95147,46501,8516,54960,39565,84541,161,22117,59923,39339,6073,1343,141,47254,31769,21838,4912,1046,2
514,0,75187,0,30,75157,0,685,1,0,0,0,0,0,0,307,87,33,1059,6721,0,0,0,11363,0,426,0,121,2,197,126,0,9294,409,0,7,0,49,0,0,57,1,7,0,0,0,0,0,1,54,1,0,51,0,188,156,31012,24705,19470,140,16,0,0,0,0,1,0,314,138,1113,1062,6973,0,0,0,11513,0,399,0,173,12,174,398,0,8872,7214,0,23,0,30,0,1,64,1,6,0,0,0,0,0,1,58,1,0,37,4,200,246,39017,19428,16742,58258,16235,630,0,64,0,64262,39512,8400,48987,35587,61427,132,13628,34982,34688,4376,1019,122,28823,21980,19425,4108,850,2
515,3,101239,0,27,101215,0,1174,0,0,0,0,0,0,0,355,53,29,6929,8674,0,0,0,11746,0,538,0,138,7,236,171,0,10723,549,0,5,0,8,0,0,82,3,7,5,3,2,0,2,0,50,1,3,85,0,57,69,41506,34536,25200,350,29,1,0,1,0,0,0,342,86,532,7032,8865,0,0,0,11996,0,505,0,212,15,230,288,0,10874,7333,0,7,0,8,0,0,92,6,5,5,2,3,0,1,0,33,1,3,54,0,160,107,49457,27229,24556,76489,23559,1057,0,137,0,90459,49692,15301,61864,43122,79064,179,21999,52803,42250,4995,1014,180,37142,37418,21570,4236,875,1
516,2,67853,0,26,67829,0,676,0,0,0,0,0,0,3,339,134,54,590,7708,0,3,0,8884,0,426,0,123,3,160,136,0,6769,401,0,4,0,7,0,0,62,1,6,1,0,0,0,0,3,16,1,0,30,22,94,49,26557,23974,17324,190,13,0,0,0,1,1,3,347,186,1152,662,7872,0,3,0,9694,0,422,0,218,20,176,269,0,7021,7227,0,7,0,7,0,0,52,2,6,35,0,0,0,0,1,15,1,0,32,1,100,124,35914,17200,14741,49618,17536,617,0,84,0,57221,32096,6677,39123,26752,56260,120,11475,36707,27434,2829,781,104,31579,17615,15433,2656,572,1
517,35,63073,0,49,63059,0,631,1,0,0,0,0,0,0,155,68,78,527,6701,0,0,0,8058,0,337,0,103,147,140,116,0,6463,492,0,4,0,5,0,0,55,1,5,0,4,1,1,0,0,22,0,0,22,1,83,70,24145,23101,15862,143,12,0,0,1,0,2,0,163,113,829,584,6842,0,0,0,8616,2,331,0,185,156,154,280,2,6675,7177,0,5,0,5,0,0,78,4,5,0,0,1,1,0,0,16,1,0,15,0,87,126,32956,16331,13821,45793,16667,597,0,51,0,53012,29297,7445,36475,24445,51103,150,11855,35235,25492,1820,507,54,29081,16647,15366,1628,385,1
518,0,123346,0,33,123313,0,655,0,0,0,0,0,0,0,364,108,33,26411,7210,0,0,0,10951,0,356,0,146,1,111,129,0,6786,455,0,5,2,3,0,0,64,1,6,1,0,0,1,0,0,60,0,2,60,2,170,40,53852,41471,28023,180,17,0,0,0,1,3,0,365,130,705,26265,7411,1,1,0,11236,1,342,0,278,22,116,254,0,7036,7230,0,6,2,3,2,0,50,0,6,1,0,0,1,0,0,66,0,0,44,0,195,68,62072,35704,25570,105695,16974,632,0,45,0,110802,86826,33717,98106,57877,109152,104,14090,35544,82607,4248,841,106,29870,67622,21644,3515,695,2
519,0,75005,0,23,74982,0,990,1,0,0,0,0,0,70,300,216,87,484,8239,0,0,0,9401,0,394,0,119,12,188,149,0,7730,565,0,4,0,3,0,0,115,1,7,3,0,1,0,0,0,403,0,0,45,0,102,91,29152,26852,19001,275,12,1,0,0,0,0,70,305,284,1908,524,8522,0,0,0,9546,0,378,0,207,21,193,339,2,7872,7340,0,5,0,3,0,0,107,0,6,83,0,1,0,0,0,205,0,0,38,0,97,124,38494,20053,16458,54622,19370,904,0,109,0,63129,33494,7518,39924,27136,61716,171,13118,43645,28018,2484,762,96,36970,17917,17224,2329,565,1
520,3,70409,0,25,70387,0,1034,0,0,0,0,0,0,0,339,128,47,536,6381,0,0,0,8763,0,357,0,161,7,182,184,0,7714,620,0,4,2,19,0,0,55,1,2,13,0,0,0,0,0,24,1,0,41,0,129,75,26621,24525,19266,350,17,0,0,1,0,1,0,347,279,1449,578,6566,0,0,0,8923,1,356,0,243,57,180,339,0,8041,7355,0,4,2,19,0,0,59,1,1,16,0,0,0,0,0,12,1,0,37,0,134,127,35692,18206,16514,52233,17110,927,0,142,0,59453,32897,7471,39821,27314,57466,171,12775,38774,28229,2777,523,109,32706,18748,15741,2718,499,1
521,5,105712,0,25,105692,0,1126,0,0,0,0,0,0,0,370,88,60,1994,16476,0,0,0,12615,0,473,0,127,7,196,140,0,10079,571,0,5,0,2,0,0,76,0,7,10,3,0,0,0,0,26,0,1,33,1,7,88,44500,34936,26281,288,12,0,0,0,0,2,0,363,195,1448,2240,17942,0,0,1,12568,1,442,0,190,13,198,424,0,10302,7370,0,10,0,7,0,0,70,0,5,5,2,0,0,0,0,49,0,3,38,0,10,439,54472,27399,23846,67551,37027,1069,0,70,0,93639,45798,8682,53828,38262,88913,159,16645,60722,37618,5822,1407,148,51949,25381,21948,5438,1000,2
522,1,66876,0,30,66847,0,973,2,0,0,0,0,0,0,332,87,46,445,7262,0,0,0,8444,1,385,0,145,2,308,162,0,5914,580,0,6,0,11,0,0,33,0,0,6,0,2,0,0,1,26,0,0,20,0,534,99,25242,25278,16357,305,14,0,0,0,1,0,0,354,177,1594,517,8029,0,0,1,8427,0,380,0,257,53,305,411,0,5883,7330,0,6,0,13,0,0,34,1,0,5,0,2,0,0,0,12,0,0,20,0,549,152,34617,18659,13601,46169,19696,901,0,111,0,55770,28174,6907,35568,23393,54211,150,12516,40073,24239,2086,416,63,32990,18372,13657,1507,351,1
523,4,82354,0,33,82325,0,1118,0,0,0,0,0,0,0,373,142,64,494,10346,0,0,0,10661,0,671,0,126,9,134,140,0,7578,580,0,10,0,22,0,0,91,1,10,12,1,0,2,1,2,38,1,0,44,0,132,106,32687,29336,20335,302,15,0,0,1,0,0,0,350,186,1261,553,10570,0,1,0,10861,2,656,2,212,36,134,433,0,7575,7303,0,9,0,22,0,0,90,0,6,575,1,0,1,1,1,27,1,0,45,0,134,213,41073,23460,17825,56583,24625,1031,0,119,0,70876,34755,6492,41254,28653,69891,191,12276,48928,28758,3435,1097,140,41522,21017,16441,2619,759,1
524,1,95959,0,22,95938,0,1035,0,0,0,0,0,0,9,346,102,42,692,11429,0,0,0,13624,0,824,0,130,7,238,136,0,9440,584,0,7,0,20,0,0,64,0,11,4,1,1,0,0,1,34,0,0,51,0,621,63,38847,32733,24380,321,15,0,0,0,26,2,9,362,197,1863,758,11766,0,0,0,13958,2,752,1,223,27,245,348,1,9536,7300,0,9,0,20,0,0,74,0,5,20,1,2,0,0,0,18,1,2,50,0,655,79,48357,26329,21274,67707,27193,949,0,111,1,83920,45616,7826,51929,37802,80533,173,15254,52579,38094,4174,990,123,43881,27316,20721,3259,783,1
525,1,78131,0,29,78103,0,901,2,0,0,0,0,0,0,356,99,31,936,8304,0,0,0,11153,0,378,0,121,19,195,168,0,8071,353,0,4,0,9,0,0,73,2,1,2,1,0,0,0,1,40,0,0,35,0,124,71,31251,27159,19722,236,12,1,0,0,0,1,0,353,220,626,1006,8594,0,0,20,11132,2,360,0,185,1361,186,349,1,8145,7125,0,14,0,9,1,0,61,3,1,2,1,1,0,0,0,51,1,0,32,4,126,85,40449,21418,16265,56317,20883,827,0,105,0,68035,37231,7544,43225,31094,63971,130,14031,42273,30822,4145,776,116,36084,21103,17380,2949,616,1
526,11,61581,0,17,61575,0,905,1,0,0,0,0,0,0,334,119,37,925,5679,0,0,0,8295,0,309,0,164,2,142,129,0,6192,491,0,4,2,6,0,0,30,0,1,5,0,0,1,0,2,54,0,0,20,1,127,97,23858,22769,14965,328,13,0,0,1,0,97,0,349,176,1121,1090,5925,0,1,0,8412,1,304,0,269,41,156,415,0,6260,7205,0,5,2,5,0,1,30,0,0,4,0,0,0,0,0,33,2,0,19,1,124,135,32701,16386,12505,46421,14234,806,0,131,0,51026,28715,7182,35964,24021,50704,156,10732,33978,25087,1980,473,74,29061,16752,13583,1818,378,2
